Price,Close,High,Low,Open,Volume
Ticker,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD
Datetime,,,,,
2026-04-19 00:50:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 00:51:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 00:52:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 00:53:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,1646592
2026-04-19 00:54:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.000480055809021,9961472
2026-04-19 00:55:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,3694592
2026-04-19 00:56:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,3383296
2026-04-19 00:57:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,22994944
2026-04-19 00:58:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.0004700422286987,417792
2026-04-19 00:59:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.000480055809021,3358720
2026-04-19 01:00:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 01:01:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,491520
2026-04-19 01:02:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,4538368
2026-04-19 01:03:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 01:04:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,4931584
2026-04-19 01:05:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 01:06:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,14450688
2026-04-19 01:07:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,1605632
2026-04-19 01:08:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,10035200
2026-04-19 01:09:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 01:10:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 01:11:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 01:12:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.000480055809021,58974208
2026-04-19 01:13:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 01:14:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 01:15:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 01:16:00+00:00,1.000440001487732,1.000480055809021,1.000440001487732,1.000480055809021,2383872
2026-04-19 01:17:00+00:00,1.000440001487732,1.000440001487732,1.0004299879074097,1.0004299879074097,0
2026-04-19 01:18:00+00:00,1.0004299879074097,1.000440001487732,1.0004299879074097,1.000440001487732,593469440
2026-04-19 01:19:00+00:00,1.0004299879074097,1.000440001487732,1.0004299879074097,1.0004299879074097,0
2026-04-19 01:20:00+00:00,1.0004299879074097,1.000440001487732,1.0004299879074097,1.000440001487732,4292608
2026-04-19 01:21:00+00:00,1.0003999471664429,1.0004299879074097,1.0003700256347656,1.0004299879074097,0
2026-04-19 01:22:00+00:00,1.000380039215088,1.0003999471664429,1.0003700256347656,1.0003700256347656,1679360
2026-04-19 01:23:00+00:00,1.0003700256347656,1.0003700256347656,1.0003600120544434,1.0003700256347656,0
2026-04-19 01:24:00+00:00,1.0003700256347656,1.0003700256347656,1.0003600120544434,1.0003700256347656,0
2026-04-19 01:25:00+00:00,1.0003700256347656,1.0003700256347656,1.0003600120544434,1.0003600120544434,2375680
2026-04-19 01:26:00+00:00,1.0003600120544434,1.0003600120544434,1.000349998474121,1.0003600120544434,1187840
2026-04-19 01:27:00+00:00,1.0003600120544434,1.0003600120544434,1.0003299713134766,1.000349998474121,0
2026-04-19 01:28:00+00:00,1.0003600120544434,1.0003600120544434,1.0003399848937988,1.000349998474121,0
2026-04-19 01:29:00+00:00,1.000349998474121,1.0003600120544434,1.000349998474121,1.0003600120544434,89522176
2026-04-19 01:30:00+00:00,1.0003399848937988,1.0003600120544434,1.0003399848937988,1.0003600120544434,0
2026-04-19 01:31:00+00:00,1.0003399848937988,1.0003399848937988,1.0003299713134766,1.0003399848937988,1114112
2026-04-19 01:32:00+00:00,1.000309944152832,1.0003399848937988,1.000309944152832,1.0003399848937988,0
2026-04-19 01:33:00+00:00,1.0003399848937988,1.0003399848937988,1.0003299713134766,1.0003399848937988,0
2026-04-19 01:34:00+00:00,1.0003000497817993,1.0003399848937988,1.0003000497817993,1.0003399848937988,0
2026-04-19 01:35:00+00:00,1.0003000497817993,1.000309944152832,1.0002800226211548,1.000309944152832,0
2026-04-19 01:36:00+00:00,1.0003000497817993,1.0003000497817993,1.000290036201477,1.0003000497817993,0
2026-04-19 01:37:00+00:00,1.0003000497817993,1.0003000497817993,1.000290036201477,1.0003000497817993,0
2026-04-19 01:38:00+00:00,1.0003000497817993,1.0003000497817993,1.000290036201477,1.0003000497817993,2744320
2026-04-19 01:39:00+00:00,1.0003000497817993,1.0003000497817993,1.000290036201477,1.0003000497817993,0
2026-04-19 01:40:00+00:00,1.000290036201477,1.000290036201477,1.0002800226211548,1.000290036201477,0
2026-04-19 01:41:00+00:00,1.0002800226211548,1.000290036201477,1.0002800226211548,1.0002800226211548,0
2026-04-19 01:42:00+00:00,1.000290036201477,1.000290036201477,1.0002800226211548,1.000290036201477,16531456
2026-04-19 01:43:00+00:00,1.000290036201477,1.000290036201477,1.0002800226211548,1.000290036201477,3981312
2026-04-19 01:44:00+00:00,1.000290036201477,1.000290036201477,1.0002599954605103,1.000290036201477,1843200
2026-04-19 01:45:00+00:00,1.000290036201477,1.000290036201477,1.0002800226211548,1.000290036201477,34168832
2026-04-19 01:46:00+00:00,1.0002800226211548,1.000290036201477,1.0002800226211548,1.0002800226211548,0
2026-04-19 01:47:00+00:00,1.0002399682998657,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 01:48:00+00:00,1.0002399682998657,1.0002399682998657,1.0002399682998657,1.0002399682998657,0
2026-04-19 01:49:00+00:00,1.0002399682998657,1.0002399682998657,1.0002299547195435,1.0002399682998657,0
2026-04-19 01:50:00+00:00,1.0002399682998657,1.0002399682998657,1.0002299547195435,1.0002399682998657,15720448
2026-04-19 01:51:00+00:00,1.0002399682998657,1.0002399682998657,1.0002399682998657,1.0002399682998657,0
2026-04-19 01:52:00+00:00,1.0002299547195435,1.0002399682998657,1.0002299547195435,1.0002399682998657,0
2026-04-19 01:53:00+00:00,1.0002299547195435,1.0002399682998657,1.0002299547195435,1.0002299547195435,0
2026-04-19 01:54:00+00:00,1.0002299547195435,1.0002399682998657,1.0002299547195435,1.0002399682998657,59260928
2026-04-19 01:55:00+00:00,1.0002399682998657,1.0002399682998657,1.0002399682998657,1.0002399682998657,0
2026-04-19 01:56:00+00:00,1.0002399682998657,1.0002399682998657,1.0002299547195435,1.0002399682998657,0
2026-04-19 01:57:00+00:00,1.0002399682998657,1.0002399682998657,1.0002299547195435,1.0002399682998657,0
2026-04-19 01:58:00+00:00,1.0002399682998657,1.0002399682998657,1.0002399682998657,1.0002399682998657,0
2026-04-19 01:59:00+00:00,1.0002399682998657,1.0002399682998657,1.0002399682998657,1.0002399682998657,2768896
2026-04-19 02:00:00+00:00,1.0002399682998657,1.000249981880188,1.0002399682998657,1.000249981880188,51363840
2026-04-19 02:01:00+00:00,1.0002399682998657,1.000249981880188,1.0002399682998657,1.000249981880188,5480448
2026-04-19 02:02:00+00:00,1.0002399682998657,1.000249981880188,1.0002399682998657,1.000249981880188,1826816
2026-04-19 02:03:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:04:00+00:00,1.000249981880188,1.000249981880188,1.000249981880188,1.000249981880188,0
2026-04-19 02:05:00+00:00,1.000249981880188,1.000249981880188,1.000249981880188,1.000249981880188,0
2026-04-19 02:06:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:07:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:08:00+00:00,1.0002399682998657,1.000249981880188,1.0002399682998657,1.000249981880188,4292608
2026-04-19 02:09:00+00:00,1.0002399682998657,1.000249981880188,1.0002399682998657,1.0002399682998657,12443648
2026-04-19 02:10:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.0002399682998657,0
2026-04-19 02:11:00+00:00,1.0002399682998657,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:12:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:13:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.0002399682998657,0
2026-04-19 02:14:00+00:00,1.0002399682998657,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:15:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:16:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:17:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.000249981880188,1859584
2026-04-19 02:18:00+00:00,1.0002399682998657,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:19:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.000249981880188,802816
2026-04-19 02:20:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:21:00+00:00,1.000249981880188,1.000249981880188,1.0002399682998657,1.000249981880188,0
2026-04-19 02:22:00+00:00,1.000290036201477,1.000290036201477,1.000249981880188,1.000249981880188,0
2026-04-19 02:23:00+00:00,1.000290036201477,1.000290036201477,1.0002800226211548,1.000290036201477,0
2026-04-19 02:24:00+00:00,1.000290036201477,1.000290036201477,1.0002800226211548,1.0002800226211548,0
2026-04-19 02:25:00+00:00,1.000290036201477,1.000290036201477,1.0002800226211548,1.000290036201477,12795904
2026-04-19 02:26:00+00:00,1.000290036201477,1.000290036201477,1.0002800226211548,1.0002800226211548,0
2026-04-19 02:27:00+00:00,1.0002800226211548,1.000290036201477,1.0002800226211548,1.0002800226211548,0
2026-04-19 02:28:00+00:00,1.0002800226211548,1.000290036201477,1.0002800226211548,1.000290036201477,34603008
2026-04-19 02:29:00+00:00,1.0003399848937988,1.0003399848937988,1.000290036201477,1.000290036201477,0
2026-04-19 02:30:00+00:00,1.0003399848937988,1.000349998474121,1.0003299713134766,1.0003399848937988,89661440
2026-04-19 02:31:00+00:00,1.000349998474121,1.0003600120544434,1.0003399848937988,1.000349998474121,7929856
2026-04-19 02:32:00+00:00,1.0003600120544434,1.0003600120544434,1.000349998474121,1.0003600120544434,2646016
2026-04-19 02:33:00+00:00,1.0003700256347656,1.0003700256347656,1.0003600120544434,1.0003600120544434,24879104
2026-04-19 02:34:00+00:00,1.0003700256347656,1.0003900527954102,1.0003600120544434,1.0003600120544434,0
2026-04-19 02:35:00+00:00,1.000380039215088,1.000380039215088,1.0003600120544434,1.0003700256347656,7962624
2026-04-19 02:36:00+00:00,1.0003600120544434,1.0003700256347656,1.0003600120544434,1.0003600120544434,0
2026-04-19 02:37:00+00:00,1.000380039215088,1.000380039215088,1.0003600120544434,1.0003700256347656,0
2026-04-19 02:38:00+00:00,1.000380039215088,1.000380039215088,1.0003700256347656,1.0003700256347656,15114240
2026-04-19 02:39:00+00:00,1.0003900527954102,1.0003900527954102,1.000380039215088,1.000380039215088,0
2026-04-19 02:40:00+00:00,1.000480055809021,1.000480055809021,1.000380039215088,1.000380039215088,0
2026-04-19 02:41:00+00:00,1.0003999471664429,1.0004099607467651,1.0003999471664429,1.0004099607467651,0
2026-04-19 02:42:00+00:00,1.0004199743270874,1.0004199743270874,1.0003999471664429,1.0003999471664429,0
2026-04-19 02:43:00+00:00,1.0004099607467651,1.0004199743270874,1.0004099607467651,1.0004099607467651,0
2026-04-19 02:44:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,0
2026-04-19 02:45:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004099607467651,0
2026-04-19 02:46:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,0
2026-04-19 02:47:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,0
2026-04-19 02:48:00+00:00,1.0004099607467651,1.0004199743270874,1.0004099607467651,1.0004099607467651,115007488
2026-04-19 02:49:00+00:00,1.0004199743270874,1.0004199743270874,1.0004199743270874,1.0004199743270874,0
2026-04-19 02:50:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,0
2026-04-19 02:51:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004099607467651,0
2026-04-19 02:52:00+00:00,1.0004099607467651,1.0004199743270874,1.0004099607467651,1.0004199743270874,6217728
2026-04-19 02:53:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004099607467651,0
2026-04-19 02:54:00+00:00,1.0004099607467651,1.0004199743270874,1.0004099607467651,1.0004199743270874,0
2026-04-19 02:55:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,2416640
2026-04-19 02:56:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,1622016
2026-04-19 02:57:00+00:00,1.0004099607467651,1.0004199743270874,1.0004099607467651,1.0004199743270874,18038784
2026-04-19 02:58:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,0
2026-04-19 02:59:00+00:00,1.0004099607467651,1.0004199743270874,1.0004099607467651,1.0004099607467651,3276800
2026-04-19 03:00:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,31555584
2026-04-19 03:01:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004099607467651,0
2026-04-19 03:02:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004099607467651,0
2026-04-19 03:03:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,0
2026-04-19 03:04:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,1064960
2026-04-19 03:05:00+00:00,1.0004099607467651,1.0004199743270874,1.0004099607467651,1.0004099607467651,4333568
2026-04-19 03:06:00+00:00,1.0004099607467651,1.0004199743270874,1.0004099607467651,1.0004199743270874,0
2026-04-19 03:07:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,5513216
2026-04-19 03:08:00+00:00,1.0004099607467651,1.0004199743270874,1.0004099607467651,1.0004099607467651,3235840
2026-04-19 03:09:00+00:00,1.0004199743270874,1.0004199743270874,1.0004099607467651,1.0004199743270874,12402688
2026-04-19 03:10:00+00:00,1.0004700422286987,1.000480055809021,1.0004099607467651,1.0004199743270874,4292608
2026-04-19 03:11:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:12:00+00:00,1.0004600286483765,1.000480055809021,1.0004600286483765,1.000480055809021,72810496
2026-04-19 03:13:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004600286483765,4112384
2026-04-19 03:14:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004600286483765,0
2026-04-19 03:15:00+00:00,1.0004700422286987,1.0004700422286987,1.0004700422286987,1.0004700422286987,187613184
2026-04-19 03:16:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004600286483765,0
2026-04-19 03:17:00+00:00,1.0004700422286987,1.0004700422286987,1.0004700422286987,1.0004700422286987,0
2026-04-19 03:18:00+00:00,1.0004700422286987,1.0004700422286987,1.0004700422286987,1.0004700422286987,63864832
2026-04-19 03:19:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004600286483765,1474560
2026-04-19 03:20:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:21:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:22:00+00:00,1.0004700422286987,1.0004700422286987,1.0004700422286987,1.0004700422286987,2383872
2026-04-19 03:23:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:24:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004700422286987,15204352
2026-04-19 03:25:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:26:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:27:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004600286483765,0
2026-04-19 03:28:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004700422286987,2064384
2026-04-19 03:29:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004600286483765,2654208
2026-04-19 03:30:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004600286483765,10108928
2026-04-19 03:31:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:32:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004600286483765,0
2026-04-19 03:33:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004600286483765,90112
2026-04-19 03:34:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004600286483765,0
2026-04-19 03:35:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004700422286987,3358720
2026-04-19 03:36:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004600286483765,0
2026-04-19 03:37:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004600286483765,0
2026-04-19 03:38:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:39:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:40:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004600286483765,0
2026-04-19 03:41:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:42:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004600286483765,11444224
2026-04-19 03:43:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004600286483765,6103040
2026-04-19 03:44:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:45:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:46:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004700422286987,4702208
2026-04-19 03:47:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004700422286987,7127040
2026-04-19 03:48:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004600286483765,4505600
2026-04-19 03:49:00+00:00,1.0004700422286987,1.0004700422286987,1.0004600286483765,1.0004700422286987,0
2026-04-19 03:50:00+00:00,1.0004600286483765,1.0004700422286987,1.0004600286483765,1.0004600286483765,2072576
2026-04-19 03:51:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 03:52:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,2514944
2026-04-19 03:53:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,712704
2026-04-19 03:54:00+00:00,1.000480055809021,1.000480055809021,1.000480055809021,1.000480055809021,0
2026-04-19 03:55:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 03:56:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 03:57:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 03:58:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 03:59:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 04:00:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 04:01:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 04:02:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 04:03:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 04:04:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 04:05:00+00:00,1.0004700422286987,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 04:06:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 04:07:00+00:00,1.000480055809021,1.000480055809021,1.000480055809021,1.000480055809021,0
2026-04-19 04:08:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.000480055809021,0
2026-04-19 04:09:00+00:00,1.000480055809021,1.000480055809021,1.000480055809021,1.000480055809021,0
2026-04-19 04:10:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,1179648
2026-04-19 04:11:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
2026-04-19 04:12:00+00:00,1.000480055809021,1.000480055809021,1.0004700422286987,1.0004700422286987,0
